"id_arbre";"DBH_BMP";"id_branche";"diam_BMP.cm";"diam_BMP.m";"long_BMP.m";"sd_saprox_BMP";"H_BMP.m";"Rq";"massif";"plot";"num_arbre";"sp";"note_DEPERIS";"H_bas_houppier.m";"L_houppier.m";"DBH.cm";"H_arbre.m";"f_elancement";"note_DEPERIS_simpl";"vol.m2";"strate_BMP"
"T_368_2";63;2;15;0.15;4;3;25.5;"";"Troncais";368;2;"Quercus_petraea";"D";16.9;16.1;63;33;52.3809523809524;"deperissant";0.0706858347057703;"h2"
"T_368_2";63;3;15;0.15;10;2;24.5;"";"Troncais";368;2;"Quercus_petraea";"D";16.9;16.1;63;33;52.3809523809524;"deperissant";0.176714586764426;"h2"
"T_368_2";63;4;15;0.15;5;2;19;"";"Troncais";368;2;"Quercus_petraea";"D";16.9;16.1;63;33;52.3809523809524;"deperissant";0.0883572933822129;"h1"
"T_368_2";63;5;5;0.05;1;3;20.5;"";"Troncais";368;2;"Quercus_petraea";"D";16.9;16.1;63;33;52.3809523809524;"deperissant";0.00196349540849362;"h1"
"T_368_2";63;6;5;0.05;2;4;21;"";"Troncais";368;2;"Quercus_petraea";"D";16.9;16.1;63;33;52.3809523809524;"deperissant";0.00392699081698724;"h1"
"T_368_2";63;7;10;0.1;5;3;21;"";"Troncais";368;2;"Quercus_petraea";"D";16.9;16.1;63;33;52.3809523809524;"deperissant";0.0392699081698724;"h1"
"T_368_2";63;8;5;0.05;2;3;23.5;"";"Troncais";368;2;"Quercus_petraea";"D";16.9;16.1;63;33;52.3809523809524;"deperissant";0.00392699081698724;"h2"
"T_368_2";63;9;5;0.05;1;3;23.5;"";"Troncais";368;2;"Quercus_petraea";"D";16.9;16.1;63;33;52.3809523809524;"deperissant";0.00196349540849362;"h2"
"T_368_2";63;10;5;0.05;7;1;24;"";"Troncais";368;2;"Quercus_petraea";"D";16.9;16.1;63;33;52.3809523809524;"deperissant";0.0137444678594553;"h2"
"T_368_2";63;11;10;0.1;7;2;24;"";"Troncais";368;2;"Quercus_petraea";"D";16.9;16.1;63;33;52.3809523809524;"deperissant";0.0549778714378214;"h2"
"T_368_2";63;12;5;0.05;11;2;29;"";"Troncais";368;2;"Quercus_petraea";"D";16.9;16.1;63;33;52.3809523809524;"deperissant";0.0215984494934298;"h3"
"T_368_3";68;1;10;0.1;2;4;11;"";"Troncais";368;3;"Quercus_petraea";"D";19.5;17.5;68;37;54.4117647058823;"deperissant";0.015707963267949;"2t"
"T_368_3";68;2;10;0.1;2;4;20;"";"Troncais";368;3;"Quercus_petraea";"D";19.5;17.5;68;37;54.4117647058823;"deperissant";0.015707963267949;"h1"
"T_368_3";68;3;5;0.05;1;1;22;"";"Troncais";368;3;"Quercus_petraea";"D";19.5;17.5;68;37;54.4117647058823;"deperissant";0.00196349540849362;"h1"
"T_368_3";68;4;5;0.05;3;2;27;"";"Troncais";368;3;"Quercus_petraea";"D";19.5;17.5;68;37;54.4117647058823;"deperissant";0.00589048622548086;"h2"
"T_368_3";68;5;5;0.05;1;3;32;"";"Troncais";368;3;"Quercus_petraea";"D";19.5;17.5;68;37;54.4117647058823;"deperissant";0.00196349540849362;"h3"
"T_368_4";95;1;5;0.05;8;3;14;"";"Troncais";368;4;"Quercus_petraea";"E";15.1;20.9;95;36;37.8947368421053;"deperissant";0.015707963267949;"2t"
"T_368_4";95;2;5;0.05;4;4;19;"";"Troncais";368;4;"Quercus_petraea";"E";15.1;20.9;95;36;37.8947368421053;"deperissant";0.00785398163397448;"h1"
"T_368_4";95;3;15;0.15;1;2;25;"vestige charpentier diam 20";"Troncais";368;4;"Quercus_petraea";"E";15.1;20.9;95;36;37.8947368421053;"deperissant";0.0176714586764426;"h2"
"T_368_4";95;4;15;0.15;1;2;25;"";"Troncais";368;4;"Quercus_petraea";"E";15.1;20.9;95;36;37.8947368421053;"deperissant";0.0176714586764426;"h2"
"T_368_4";95;5;5;0.05;1;2;28;"";"Troncais";368;4;"Quercus_petraea";"E";15.1;20.9;95;36;37.8947368421053;"deperissant";0.00196349540849362;"h2"
"T_368_4";95;6;10;0.1;8;3;22;"";"Troncais";368;4;"Quercus_petraea";"E";15.1;20.9;95;36;37.8947368421053;"deperissant";0.0628318530717959;"h1"
"T_368_4";95;7;5;0.05;2;2;30;"";"Troncais";368;4;"Quercus_petraea";"E";15.1;20.9;95;36;37.8947368421053;"deperissant";0.00392699081698724;"h3"
"T_368_4";95;8;5;0.05;5;3;20;"";"Troncais";368;4;"Quercus_petraea";"E";15.1;20.9;95;36;37.8947368421053;"deperissant";0.0098174770424681;"h1"
"T_368_4";95;9;10;0.1;5;2;23;"";"Troncais";368;4;"Quercus_petraea";"E";15.1;20.9;95;36;37.8947368421053;"deperissant";0.0392699081698724;"h2"
"T_368_4";95;10;5;0.05;1;1;28;"";"Troncais";368;4;"Quercus_petraea";"E";15.1;20.9;95;36;37.8947368421053;"deperissant";0.00196349540849362;"h2"
"T_413_1";94;1;5;0.05;1;4;11;"";"Troncais";413;1;"Quercus_petraea";"D";9.2;25.8;94;35;37.2340425531915;"deperissant";0.00196349540849362;"h1"
"T_413_1";94;2;10;0.1;3;3;12.5;"";"Troncais";413;1;"Quercus_petraea";"D";9.2;25.8;94;35;37.2340425531915;"deperissant";0.0235619449019235;"h1"
"T_413_1";94;3;10;0.1;2;2;23;"";"Troncais";413;1;"Quercus_petraea";"D";9.2;25.8;94;35;37.2340425531915;"deperissant";0.015707963267949;"h2"
"T_413_1";94;4;5;0.05;2;1;27;"";"Troncais";413;1;"Quercus_petraea";"D";9.2;25.8;94;35;37.2340425531915;"deperissant";0.00392699081698724;"h3"
"T_413_1";94;5;5;0.05;1;2;25.5;"";"Troncais";413;1;"Quercus_petraea";"D";9.2;25.8;94;35;37.2340425531915;"deperissant";0.00196349540849362;"h2"
"T_413_2";81;1;5;0.05;1;3;18;"perche";"Troncais";413;2;"Quercus_petraea";"D";9;24;81;33;40.7407407407407;"deperissant";0.00196349540849362;"h2"
"T_413_2";81;2;5;0.05;3;2;22;"";"Troncais";413;2;"Quercus_petraea";"D";9;24;81;33;40.7407407407407;"deperissant";0.00589048622548086;"h2"
"T_413_2";81;3;15;0.15;10;3;13;"perche";"Troncais";413;2;"Quercus_petraea";"D";9;24;81;33;40.7407407407407;"deperissant";0.176714586764426;"h1"
"T_413_2";81;4;10;0.1;12;3;17;"";"Troncais";413;2;"Quercus_petraea";"D";9;24;81;33;40.7407407407407;"deperissant";0.0942477796076938;"h1"
"T_413_2";81;5;5;0.05;1;4;20;"";"Troncais";413;2;"Quercus_petraea";"D";9;24;81;33;40.7407407407407;"deperissant";0.00196349540849362;"h2"
"T_413_2";81;6;5;0.05;2;2;20;"";"Troncais";413;2;"Quercus_petraea";"D";9;24;81;33;40.7407407407407;"deperissant";0.00392699081698724;"h2"
"T_413_2";81;7;15;0.15;1;2;22;"";"Troncais";413;2;"Quercus_petraea";"D";9;24;81;33;40.7407407407407;"deperissant";0.0176714586764426;"h2"
"T_413_2";81;8;5;0.05;1;3;20;"";"Troncais";413;2;"Quercus_petraea";"D";9;24;81;33;40.7407407407407;"deperissant";0.00196349540849362;"h2"
"T_413_2";81;9;5;0.05;2;3;24;"";"Troncais";413;2;"Quercus_petraea";"D";9;24;81;33;40.7407407407407;"deperissant";0.00392699081698724;"h2"
"T_413_2";81;10;10;0.1;1;2;23;"";"Troncais";413;2;"Quercus_petraea";"D";9;24;81;33;40.7407407407407;"deperissant";0.00785398163397448;"h2"
"T_413_2";81;11;10;0.1;2;2;23;"";"Troncais";413;2;"Quercus_petraea";"D";9;24;81;33;40.7407407407407;"deperissant";0.015707963267949;"h2"
"T_413_2";81;12;10;0.1;3;1;27;"";"Troncais";413;2;"Quercus_petraea";"D";9;24;81;33;40.7407407407407;"deperissant";0.0235619449019235;"h3"
"T_413_2";81;13;5;0.05;1;2;26;"";"Troncais";413;2;"Quercus_petraea";"D";9;24;81;33;40.7407407407407;"deperissant";0.00196349540849362;"h3"
"T_413_3";56;1;10;0.1;3;4;20;"";"Troncais";413;3;"Quercus_petraea";"D";11;20;56;31;55.3571428571429;"deperissant";0.0235619449019235;"h2"
"T_413_3";56;2;5;0.05;1;2;22.5;"";"Troncais";413;3;"Quercus_petraea";"D";11;20;56;31;55.3571428571429;"deperissant";0.00196349540849362;"h2"
"T_413_3";56;3;5;0.05;3;3;23.5;"";"Troncais";413;3;"Quercus_petraea";"D";11;20;56;31;55.3571428571429;"deperissant";0.00589048622548086;"h2"
"T_413_3";56;4;10;0.1;6;3;17;"";"Troncais";413;3;"Quercus_petraea";"D";11;20;56;31;55.3571428571429;"deperissant";0.0471238898038469;"h1"
"T_413_3";56;5;5;0.05;1;2;24;"";"Troncais";413;3;"Quercus_petraea";"D";11;20;56;31;55.3571428571429;"deperissant";0.00196349540849362;"h2"
"T_413_4";63;1;5;0.05;3;3;15;"";"Troncais";413;4;"Quercus_petraea";"D";15;16;63;31;49.2063492063492;"deperissant";0.00589048622548086;"2t"
"T_413_4";63;2;5;0.05;2;3;15;"";"Troncais";413;4;"Quercus_petraea";"D";15;16;63;31;49.2063492063492;"deperissant";0.00392699081698724;"2t"
"T_413_4";63;3;5;0.05;1;3;15;"";"Troncais";413;4;"Quercus_petraea";"D";15;16;63;31;49.2063492063492;"deperissant";0.00196349540849362;"2t"
"T_413_4";63;4;5;0.05;3;4;15;"";"Troncais";413;4;"Quercus_petraea";"D";15;16;63;31;49.2063492063492;"deperissant";0.00589048622548086;"2t"
"T_413_4";63;5;5;0.05;3;4;19;"";"Troncais";413;4;"Quercus_petraea";"D";15;16;63;31;49.2063492063492;"deperissant";0.00589048622548086;"h1"
"T_413_4";63;6;5;0.05;1;4;20;"";"Troncais";413;4;"Quercus_petraea";"D";15;16;63;31;49.2063492063492;"deperissant";0.00196349540849362;"h1"
"T_413_4";63;7;5;0.05;6;3;23;"";"Troncais";413;4;"Quercus_petraea";"D";15;16;63;31;49.2063492063492;"deperissant";0.0117809724509617;"h2"
"T_413_4";63;8;10;0.1;3;2;24;"";"Troncais";413;4;"Quercus_petraea";"D";15;16;63;31;49.2063492063492;"deperissant";0.0235619449019235;"h2"
"T_413_4";63;9;10;0.1;1;2;26;"";"Troncais";413;4;"Quercus_petraea";"D";15;16;63;31;49.2063492063492;"deperissant";0.00785398163397448;"h3"
"T_413_4";63;10;5;0.05;1;3;25;"";"Troncais";413;4;"Quercus_petraea";"D";15;16;63;31;49.2063492063492;"deperissant";0.00196349540849362;"h2"
"T_43_1";82;1;5;0.05;2;4;19;"";"Troncais";43;1;"Quercus_petraea";"B";16.4;20.6;82;37;45.1219512195122;"sain";0.00392699081698724;"h1"
"T_43_1";82;2;15;0.15;1;4;20.5;"";"Troncais";43;1;"Quercus_petraea";"B";16.4;20.6;82;37;45.1219512195122;"sain";0.0176714586764426;"h1"
"T_43_1";82;3;5;0.05;2;4;22.5;"";"Troncais";43;1;"Quercus_petraea";"B";16.4;20.6;82;37;45.1219512195122;"sain";0.00392699081698724;"h1"
"T_43_1";82;4;10;0.1;1;3;28;"";"Troncais";43;1;"Quercus_petraea";"B";16.4;20.6;82;37;45.1219512195122;"sain";0.00785398163397448;"h2"
"T_43_1";82;5;5;0.05;1;3;30;"";"Troncais";43;1;"Quercus_petraea";"B";16.4;20.6;82;37;45.1219512195122;"sain";0.00196349540849362;"h2"
"T_43_1";82;6;10;0.1;1;3;30;"";"Troncais";43;1;"Quercus_petraea";"B";16.4;20.6;82;37;45.1219512195122;"sain";0.00785398163397448;"h2"
"T_43_1";82;7;5;0.05;1;4;25;"";"Troncais";43;1;"Quercus_petraea";"B";16.4;20.6;82;37;45.1219512195122;"sain";0.00196349540849362;"h2"
"T_43_2";77;1;15;0.15;10;4;18;"";"Troncais";43;2;"Quercus_petraea";"D";24.5;13.5;77;38;49.3506493506493;"deperissant";0.176714586764426;"2t"
"T_43_2";77;2;15;0.15;12;3;21.5;"";"Troncais";43;2;"Quercus_petraea";"D";24.5;13.5;77;38;49.3506493506493;"deperissant";0.212057504117311;"2t"
"T_43_2";77;3;5;0.05;1;3;28;"";"Troncais";43;2;"Quercus_petraea";"D";24.5;13.5;77;38;49.3506493506493;"deperissant";0.00196349540849362;"h1"
"T_43_2";77;4;5;0.05;1;3;21;"";"Troncais";43;2;"Quercus_petraea";"D";24.5;13.5;77;38;49.3506493506493;"deperissant";0.00196349540849362;"2t"
"T_43_2";77;5;5;0.05;1;3;32.5;"";"Troncais";43;2;"Quercus_petraea";"D";24.5;13.5;77;38;49.3506493506493;"deperissant";0.00196349540849362;"h2"
"T_43_2";77;6;5;0.05;2;3;29;"";"Troncais";43;2;"Quercus_petraea";"D";24.5;13.5;77;38;49.3506493506493;"deperissant";0.00392699081698724;"h1"
"T_43_3";84;1;5;0.05;2;4;20.5;"";"Troncais";43;3;"Quercus_petraea";"D";21;13;84;34;40.4761904761905;"deperissant";0.00392699081698724;"2t"
"T_43_3";84;2;5;0.05;1;4;17;"";"Troncais";43;3;"Quercus_petraea";"D";21;13;84;34;40.4761904761905;"deperissant";0.00196349540849362;"2t"
"T_43_3";84;3;20;0.2;5;4;21.5;"";"Troncais";43;3;"Quercus_petraea";"D";21;13;84;34;40.4761904761905;"deperissant";0.15707963267949;"h1"
"T_43_3";84;4;5;0.05;3;2;25;"";"Troncais";43;3;"Quercus_petraea";"D";21;13;84;34;40.4761904761905;"deperissant";0.00589048622548086;"h1"
"T_43_3";84;5;5;0.05;1;2;28;"";"Troncais";43;3;"Quercus_petraea";"D";21;13;84;34;40.4761904761905;"deperissant";0.00196349540849362;"h2"
"T_43_3";84;6;15;0.15;1;4;24.5;"";"Troncais";43;3;"Quercus_petraea";"D";21;13;84;34;40.4761904761905;"deperissant";0.0176714586764426;"h1"
"T_43_3";84;7;10;0.1;1;4;26.5;"";"Troncais";43;3;"Quercus_petraea";"D";21;13;84;34;40.4761904761905;"deperissant";0.00785398163397448;"h2"
"T_43_3";84;8;10;0.1;1;3;28;"";"Troncais";43;3;"Quercus_petraea";"D";21;13;84;34;40.4761904761905;"deperissant";0.00785398163397448;"h2"
"T_43_3";84;9;10;0.1;1;2;28;"";"Troncais";43;3;"Quercus_petraea";"D";21;13;84;34;40.4761904761905;"deperissant";0.00785398163397448;"h2"
"T_43_3";84;10;10;0.1;1;2;30;"";"Troncais";43;3;"Quercus_petraea";"D";21;13;84;34;40.4761904761905;"deperissant";0.00785398163397448;"h3"
"T_43_4";92;1;5;0.05;1;4;18;"";"Troncais";43;4;"Quercus_petraea";"D";15;19;92;34;36.9565217391304;"deperissant";0.00196349540849362;"h1"
"T_43_4";92;2;10;0.1;1;4;18;"";"Troncais";43;4;"Quercus_petraea";"D";15;19;92;34;36.9565217391304;"deperissant";0.00785398163397448;"h1"
"T_43_4";92;3;10;0.1;7;3;18;"";"Troncais";43;4;"Quercus_petraea";"D";15;19;92;34;36.9565217391304;"deperissant";0.0549778714378214;"h1"
"T_43_4";92;4;5;0.05;2;4;20.5;"";"Troncais";43;4;"Quercus_petraea";"D";15;19;92;34;36.9565217391304;"deperissant";0.00392699081698724;"h1"
"T_43_4";92;5;15;0.15;9;3;24;"";"Troncais";43;4;"Quercus_petraea";"D";15;19;92;34;36.9565217391304;"deperissant";0.159043128087983;"h2"
"T_43_4";92;6;5;0.05;2;4;26;"";"Troncais";43;4;"Quercus_petraea";"D";15;19;92;34;36.9565217391304;"deperissant";0.00392699081698724;"h2"
"T_43_4";92;7;5;0.05;2;4;27.5;"";"Troncais";43;4;"Quercus_petraea";"D";15;19;92;34;36.9565217391304;"deperissant";0.00392699081698724;"h2"
"T_43_4";92;8;10;0.1;6;2;28;"";"Troncais";43;4;"Quercus_petraea";"D";15;19;92;34;36.9565217391304;"deperissant";0.0471238898038469;"h3"
"T_43_4";92;9;5;0.05;2;2;27;"";"Troncais";43;4;"Quercus_petraea";"D";15;19;92;34;36.9565217391304;"deperissant";0.00392699081698724;"h2"
"V_169_1";55;1;5;0.05;2;4;7.5;"";"Vierzon";169;1;"Quercus";"C";15.6;14.4;55;30;54.5454545454545;"sain";0.00392699081698724;"2t"
"V_169_2";47;1;NA;NA;NA;NA;NA;"";"Vierzon";169;2;"Quercus_petraea";"D";16.3;16.7;47;33;70.2127659574468;"deperissant";NA;NA
"V_169_3";55;1;5;NA;1;4;18;"";"Vierzon";169;3;"Quercus_petraea";"D";16;14;55;30;54.5454545454545;"deperissant";NA;"h1"
"V_169_3";55;2;10;NA;4;2;22;"";"Vierzon";169;3;"Quercus_petraea";"D";16;14;55;30;54.5454545454545;"deperissant";NA;"h2"
"V_169_3";55;3;5;NA;1;NA;17;"";"Vierzon";169;3;"Quercus_petraea";"D";16;14;55;30;54.5454545454545;"deperissant";NA;"h1"
"V_169_4";52;1;NA;NA;NA;NA;NA;"";"Vierzon";169;4;"Quercus_petraea";"D";14.8;15.2;52;30;57.6923076923077;"deperissant";NA;NA
"V_179_1";63;1;5;0.05;2;3;16;"";"Vierzon";179;1;"Quercus";"C";NA;NA;63;36;57.1428571428571;"sain";0.00392699081698724;NA
"V_179_1";63;2;5;0.05;3;3;17;"";"Vierzon";179;1;"Quercus";"C";NA;NA;63;36;57.1428571428571;"sain";0.00589048622548086;NA
"V_179_1";63;3;10;0.1;4;4;21;"";"Vierzon";179;1;"Quercus";"C";NA;NA;63;36;57.1428571428571;"sain";0.0314159265358979;NA
"V_179_1";63;4;10;0.1;4;4;22;"";"Vierzon";179;1;"Quercus";"C";NA;NA;63;36;57.1428571428571;"sain";0.0314159265358979;NA
"V_179_1";63;5;5;0.05;1;4;25.5;"";"Vierzon";179;1;"Quercus";"C";NA;NA;63;36;57.1428571428571;"sain";0.00196349540849362;NA
"V_179_1";63;6;5;0.05;1;4;25.5;"";"Vierzon";179;1;"Quercus";"C";NA;NA;63;36;57.1428571428571;"sain";0.00196349540849362;NA
"V_179_1";63;7;5;0.05;2;3;9;"";"Vierzon";179;1;"Quercus";"C";NA;NA;63;36;57.1428571428571;"sain";0.00392699081698724;NA
"V_179_1";63;8;5;0.05;2;4;11;"";"Vierzon";179;1;"Quercus";"C";NA;NA;63;36;57.1428571428571;"sain";0.00392699081698724;NA
"V_179_1";63;9;5;0.05;6;3;11;"";"Vierzon";179;1;"Quercus";"C";NA;NA;63;36;57.1428571428571;"sain";0.0117809724509617;NA
"V_179_1";63;10;5;0.05;2;3;24;"";"Vierzon";179;1;"Quercus";"C";NA;NA;63;36;57.1428571428571;"sain";0.00392699081698724;NA
"V_179_1";63;11;5;0.05;2;2;24;"";"Vierzon";179;1;"Quercus";"C";NA;NA;63;36;57.1428571428571;"sain";0.00392699081698724;NA
"V_179_1";63;12;5;0.05;1;3;15;"";"Vierzon";179;1;"Quercus";"C";NA;NA;63;36;57.1428571428571;"sain";0.00196349540849362;NA
"V_179_1";63;13;10;0.1;1;3;10;"";"Vierzon";179;1;"Quercus";"C";NA;NA;63;36;57.1428571428571;"sain";0.00785398163397448;NA
"V_179_1";63;14;5;0.05;5;4;10.5;"";"Vierzon";179;1;"Quercus";"C";NA;NA;63;36;57.1428571428571;"sain";0.0098174770424681;NA
"V_179_1";63;15;10;0.1;2;3;13;"";"Vierzon";179;1;"Quercus";"C";NA;NA;63;36;57.1428571428571;"sain";0.015707963267949;NA
"V_179_3";83;1;5;0.05;3;4;9;"";"Vierzon";179;3;"Quercus_robur";"B";11.5;17.5;83;29;34.9397590361446;"sain";0.00589048622548086;"2t"
"V_179_3";83;2;10;0.1;1;3;11.5;"";"Vierzon";179;3;"Quercus_robur";"B";11.5;17.5;83;29;34.9397590361446;"sain";0.00785398163397448;"2t"
"V_179_3";83;3;5;0.05;2;3;16;"";"Vierzon";179;3;"Quercus_robur";"B";11.5;17.5;83;29;34.9397590361446;"sain";0.00392699081698724;"h1"
"V_179_3";83;4;5;0.05;2;3;17;"";"Vierzon";179;3;"Quercus_robur";"B";11.5;17.5;83;29;34.9397590361446;"sain";0.00392699081698724;"h1"
"V_179_3";83;5;5;0.05;4;2;17;"";"Vierzon";179;3;"Quercus_robur";"B";11.5;17.5;83;29;34.9397590361446;"sain";0.00785398163397448;"h1"
"V_179_3";83;6;5;0.05;2;4;18;"";"Vierzon";179;3;"Quercus_robur";"B";11.5;17.5;83;29;34.9397590361446;"sain";0.00392699081698724;"h2"
"V_179_3";83;7;5;0.05;3;2;20;"";"Vierzon";179;3;"Quercus_robur";"B";11.5;17.5;83;29;34.9397590361446;"sain";0.00589048622548086;"h2"
"V_179_3";83;8;5;0.05;1;3;12;"";"Vierzon";179;3;"Quercus_robur";"B";11.5;17.5;83;29;34.9397590361446;"sain";0.00196349540849362;"h1"
"V_179_3";83;9;10;0.1;1;3;12;"";"Vierzon";179;3;"Quercus_robur";"B";11.5;17.5;83;29;34.9397590361446;"sain";0.00785398163397448;"h1"
"V_179_3";83;10;10;0.1;1;3;12;"";"Vierzon";179;3;"Quercus_robur";"B";11.5;17.5;83;29;34.9397590361446;"sain";0.00785398163397448;"h1"
"V_179_3";83;11;20;0.2;8;3;14;"";"Vierzon";179;3;"Quercus_robur";"B";11.5;17.5;83;29;34.9397590361446;"sain";0.251327412287183;"h1"
"V_179_3";83;12;10;0.1;2;3;15;"";"Vierzon";179;3;"Quercus_robur";"B";11.5;17.5;83;29;34.9397590361446;"sain";0.015707963267949;"h1"
"V_179_3";83;13;15;0.15;6;2;19.5;"";"Vierzon";179;3;"Quercus_robur";"B";11.5;17.5;83;29;34.9397590361446;"sain";0.106028752058656;"h2"
"V_179_3";83;14;10;0.1;6;2;18;"";"Vierzon";179;3;"Quercus_robur";"B";11.5;17.5;83;29;34.9397590361446;"sain";0.0471238898038469;"h2"
"V_179_3";83;15;10;0.1;4;2;18;"";"Vierzon";179;3;"Quercus_robur";"B";11.5;17.5;83;29;34.9397590361446;"sain";0.0314159265358979;"h2"
"V_179_3";83;16;15;0.15;6;3;22;"";"Vierzon";179;3;"Quercus_robur";"B";11.5;17.5;83;29;34.9397590361446;"sain";0.106028752058656;"h2"
"V_22_1";81;1;5;0.05;1;3;9.5;"";"Vierzon";22;1;"Quercus";"C";7;25;81;32;39.5061728395062;"sain";0.00196349540849362;"h1"
"V_22_1";81;2;5;0.05;1;3;9.5;"";"Vierzon";22;1;"Quercus";"C";7;25;81;32;39.5061728395062;"sain";0.00196349540849362;"h1"
"V_22_1";81;3;10;0.1;2;4;12;"";"Vierzon";22;1;"Quercus";"C";7;25;81;32;39.5061728395062;"sain";0.015707963267949;"h1"
"V_22_1";81;4;10;0.1;2;4;14;"";"Vierzon";22;1;"Quercus";"C";7;25;81;32;39.5061728395062;"sain";0.015707963267949;"h1"
"V_22_1";81;5;10;0.1;1;3;25;"";"Vierzon";22;1;"Quercus";"C";7;25;81;32;39.5061728395062;"sain";0.00785398163397448;"h3"
"V_22_3";71;1;5;0.05;2;3;6.5;"";"Vierzon";22;3;"Quercus_robur";"D";9.5;23.5;71;33;46.4788732394366;"deperissant";0.00392699081698724;"2t"
"V_22_3";71;2;5;0.05;1;3;6.5;"";"Vierzon";22;3;"Quercus_robur";"D";9.5;23.5;71;33;46.4788732394366;"deperissant";0.00196349540849362;"2t"
"V_22_3";71;3;5;0.05;1;3;6.5;"";"Vierzon";22;3;"Quercus_robur";"D";9.5;23.5;71;33;46.4788732394366;"deperissant";0.00196349540849362;"2t"
"V_22_3";71;4;10;0.1;4;3;9;"";"Vierzon";22;3;"Quercus_robur";"D";9.5;23.5;71;33;46.4788732394366;"deperissant";0.0314159265358979;"2t"
"V_22_3";71;5;10;0.1;6;3;9;"";"Vierzon";22;3;"Quercus_robur";"D";9.5;23.5;71;33;46.4788732394366;"deperissant";0.0471238898038469;"2t"
"V_22_3";71;6;5;0.05;1;3;9;"";"Vierzon";22;3;"Quercus_robur";"D";9.5;23.5;71;33;46.4788732394366;"deperissant";0.00196349540849362;"2t"
"V_22_3";71;7;15;0.15;15;3;11;"";"Vierzon";22;3;"Quercus_robur";"D";9.5;23.5;71;33;46.4788732394366;"deperissant";0.265071880146639;"h1"
"V_22_3";71;8;10;0.1;8;3;9;"";"Vierzon";22;3;"Quercus_robur";"D";9.5;23.5;71;33;46.4788732394366;"deperissant";0.0628318530717959;"2t"
"V_22_3";71;9;10;0.1;6;2;16;"";"Vierzon";22;3;"Quercus_robur";"D";9.5;23.5;71;33;46.4788732394366;"deperissant";0.0471238898038469;"h1"
"V_22_3";71;10;5;0.05;2;2;17;"";"Vierzon";22;3;"Quercus_robur";"D";9.5;23.5;71;33;46.4788732394366;"deperissant";0.00392699081698724;"h1"
"V_22_3";71;11;10;0.1;5;2;19;"";"Vierzon";22;3;"Quercus_robur";"D";9.5;23.5;71;33;46.4788732394366;"deperissant";0.0392699081698724;"h2"
"V_22_3";71;12;5;0.05;2;2;20;"";"Vierzon";22;3;"Quercus_robur";"D";9.5;23.5;71;33;46.4788732394366;"deperissant";0.00392699081698724;"h2"
"V_22_3";71;13;5;0.05;2;3;20;"";"Vierzon";22;3;"Quercus_robur";"D";9.5;23.5;71;33;46.4788732394366;"deperissant";0.00392699081698724;"h2"
"V_22_3";71;14;10;0.1;3;3;14;"";"Vierzon";22;3;"Quercus_robur";"D";9.5;23.5;71;33;46.4788732394366;"deperissant";0.0235619449019235;"h1"
"V_22_3";71;15;15;0.15;8;2;14;"";"Vierzon";22;3;"Quercus_robur";"D";9.5;23.5;71;33;46.4788732394366;"deperissant";0.141371669411541;"h1"
"V_22_3";71;16;15;0.15;6;2;19.5;"";"Vierzon";22;3;"Quercus_robur";"D";9.5;23.5;71;33;46.4788732394366;"deperissant";0.106028752058656;"h2"
"V_22_3";71;17;10;0.1;5;2;20;"";"Vierzon";22;3;"Quercus_robur";"D";9.5;23.5;71;33;46.4788732394366;"deperissant";0.0392699081698724;"h2"
"V_22_3";71;18;5;0.05;2;2;25;"";"Vierzon";22;3;"Quercus_robur";"D";9.5;23.5;71;33;46.4788732394366;"deperissant";0.00392699081698724;"h2"
"V_22_3";71;19;5;0.05;2;2;25;"";"Vierzon";22;3;"Quercus_robur";"D";9.5;23.5;71;33;46.4788732394366;"deperissant";0.00392699081698724;"h2"
"V_22_4";77;1;5;0.05;1;4;8.5;"";"Vierzon";22;4;"Quercus_robur";"D";9;24;77;33;42.8571428571429;"deperissant";0.00196349540849362;"2t"
"V_22_4";77;2;10;0.1;8;3;9;"";"Vierzon";22;4;"Quercus_robur";"D";9;24;77;33;42.8571428571429;"deperissant";0.0628318530717959;"2t"
"V_22_4";77;3;5;0.05;3;3;10;"";"Vierzon";22;4;"Quercus_robur";"D";9;24;77;33;42.8571428571429;"deperissant";0.00589048622548086;"h1"
"V_22_4";77;4;5;0.05;1;3;11;"";"Vierzon";22;4;"Quercus_robur";"D";9;24;77;33;42.8571428571429;"deperissant";0.00196349540849362;"h1"
"V_22_4";77;5;20;0.2;16;2;11;"";"Vierzon";22;4;"Quercus_robur";"D";9;24;77;33;42.8571428571429;"deperissant";0.502654824574367;"h1"
"V_22_4";77;6;10;0.1;7;4;11;"";"Vierzon";22;4;"Quercus_robur";"D";9;24;77;33;42.8571428571429;"deperissant";0.0549778714378214;"h1"
"V_22_4";77;7;10;0.1;5;3;11;"";"Vierzon";22;4;"Quercus_robur";"D";9;24;77;33;42.8571428571429;"deperissant";0.0392699081698724;"h1"
"V_22_4";77;8;5;0.05;2;4;16;"";"Vierzon";22;4;"Quercus_robur";"D";9;24;77;33;42.8571428571429;"deperissant";0.00392699081698724;"h1"
"V_22_4";77;9;5;0.05;2;4;17;"";"Vierzon";22;4;"Quercus_robur";"D";9;24;77;33;42.8571428571429;"deperissant";0.00392699081698724;"h1"
"V_22_4";77;10;10;0.1;8;4;18;"";"Vierzon";22;4;"Quercus_robur";"D";9;24;77;33;42.8571428571429;"deperissant";0.0628318530717959;"h2"
