"ORIG"	"DAT1"	"DAT2"	"cond_memo"	"stat_memo"	"LOCA"	"TOPO"	"REC"	"DET"	"Ordre"	"Famille"	"Sous_Famille"	"Espece"	"Espece_bis"	"GEN"	"SP"	"spec_memo"	"Abondance"	"Parcelle"	"Numero_de_piege"	"Type_piege"	"CPI"	"Numero_de_projet"	"Numero_arbre"	"COND_ID"	"STAT_ID"
deg 46.68164 2.832132	20240701	20240801	"R4;THERA2024/241"	"Lind noir Supra canopee;TR19_TE_1"	Troncais		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Cerambycinae	Xylotrechus antilope	Xylotrechus antilope (Schönherr, 1817)	Xylotrechus	antilope		2	19	1	lind	Noir	56	1	191157	139422
deg 47.24953 2.183789	20240603	20240701	"R3;THERA2024/206"	"Lind noir Canopee superieure;VZ22_T_2"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Cerambycinae	Xylotrechus antilope	Xylotrechus antilope (Schönherr, 1817)	Xylotrechus	antilope		3	22	2	lind	Noir	56	12	191122	139467
deg 47.23222 2.174727	20240603	20240701	"R3;THERA2024/209"	"Lind noir Supra canopee;VZ63_T_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Cerambycinae	Xylotrechus antilope	Xylotrechus antilope (Schönherr, 1817)	Xylotrechus	antilope		4	63	1	lind	Noir	56	13	191125	139470
deg 47.26093 2.032786	20240603	20240701	"R3;THERA2024/240"	"Lind noir Infra canopee;VZ290_T_4"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Cerambycinae	Xylotrechus antilope	Xylotrechus antilope (Schönherr, 1817)	Xylotrechus	antilope		1	290	4	lind	Noir	56	20	191156	139501
deg 47.26093 2.032786	20240603	20240701	"R3;THERA2024/239"	"Lind noir Canopee inferieure;VZ290_T_3"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Cerambycinae	Xylotrechus antilope	Xylotrechus antilope (Schönherr, 1817)	Xylotrechus	antilope		2	290	3	lind	Noir	56	20	191155	139500
deg 47.26624 2.056827	20240701	20240801	"R4;THERA2024/314"	"Lind noir Canopee superieure;VZ270_TE_2"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Cerambycinae	Xylotrechus antilope	Xylotrechus antilope (Schönherr, 1817)	Xylotrechus	antilope		1	270	2	lind	Noir	56	19	191230	139495
deg 46.58879 2.705986	20240701	20240801	"R4;THERA2024/275"	"Lind noir Canopee inferieure;TR368_TE_3"	Troncais		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Cerambycinae	Xylotrechus antilope	Xylotrechus antilope (Schönherr, 1817)	Xylotrechus	antilope		1	368	3	lind	Noir	56	9	191191	139456
deg 46.63988 2.768873	20240603	20240701	"R3;THERA2024/174"	"Lind noir Canopee superieure;TR207_TE_2"	Troncais		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Cerambycinae	Xylotrechus antilope	Xylotrechus antilope (Schönherr, 1817)	Xylotrechus	antilope		2	207	2	lind	Noir	56	4	191090	139435
deg 47.24953 2.183789	20240603	20240701	"R3;THERA2024/207"	"Lind noir Canopee inferieure;VZ22_T_3"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Cerambycinae	Xylotrechus antilope	Xylotrechus antilope (Schönherr, 1817)	Xylotrechus	antilope		1	22	3	lind	Noir	56	12	191123	139468
deg 47.23222 2.174727	20240603	20240701	"R3;THERA2024/212"	"Lind noir Infra canopee;VZ63_T_4"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Cerambycinae	Xylotrechus antilope	Xylotrechus antilope (Schönherr, 1817)	Xylotrechus	antilope		2	63	4	lind	Noir	56	13	191128	139473
deg 46.61626 2.734444	20240701	20240801	"R4;THERA2024/258"	"Lind noir Canopee superieure;TR315_TE_2"	Troncais		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Cerambycinae	Xylotrechus antilope	Xylotrechus antilope (Schönherr, 1817)	Xylotrechus	antilope		4	315	2	lind	Noir	56	5	191174	139439
deg 46.68164 2.832132	20240603	20240701	"R3;THERA2024/163"	"Lind noir Canopee inferieure;TR19_TE_3"	Troncais		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Cerambycinae	Xylotrechus antilope	Xylotrechus antilope (Schönherr, 1817)	Xylotrechus	antilope		1	19	3	lind	Noir	56	1	191079	139424
deg 46.61626 2.734444	20240701	20240801	"R4;THERA2024/259"	"Lind noir Canopee inferieure;TR315_TE_3"	Troncais		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Cerambycinae	Xylotrechus antilope	Xylotrechus antilope (Schönherr, 1817)	Xylotrechus	antilope		1	315	3	lind	Noir	56	5	191175	139440
deg 46.62809 2.701644	20240701	20240801	"R4;THERA2024/265"	"Lind noir Supra canopee;TR337_T_1"	Troncais		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Cerambycinae	Xylotrechus antilope	Xylotrechus antilope (Schönherr, 1817)	Xylotrechus	antilope		1	337	1	lind	Noir	56	7	191181	139446
deg 46.61481 2.719873	20240701	20240801	"R4;THERA2024/262"	"Lind noir Canopee superieure;TR327_T_2"	Troncais		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Cerambycinae	Xylotrechus antilope	Xylotrechus antilope (Schönherr, 1817)	Xylotrechus	antilope		3	327	2	lind	Noir	56	6	191178	139443
deg 47.26568 2.118357	20240701	20240801	"R4;THERA2024/302"	"Lind noir Canopee superieure;VZ179_TE_2"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Cerambycinae	Xylotrechus antilope	Xylotrechus antilope (Schönherr, 1817)	Xylotrechus	antilope		2	179	2	lind	Noir	56	16	191218	139483
deg 46.63988 2.768873	20240603	20240701	"R3;THERA2024/173"	"Lind noir Supra canopee;TR207_TE_1"	Troncais		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Cerambycinae	Xylotrechus antilope	Xylotrechus antilope (Schönherr, 1817)	Xylotrechus	antilope		2	207	1	lind	Noir	56	4	191089	139434
deg 46.61626 2.734444	20240701	20240801	"R4;THERA2024/257"	"Lind noir Supra canopee;TR315_TE_1"	Troncais		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Cerambycinae	Xylotrechus antilope	Xylotrechus antilope (Schönherr, 1817)	Xylotrechus	antilope		1	315	1	lind	Noir	56	5	191173	139438
deg 47.25163 2.121351	20240603	20240701	"R3;THERA2024/218"	"Lind noir Canopee superieure;VZ170_T_2"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Cerambycinae	Xylotrechus antilope	Xylotrechus antilope (Schönherr, 1817)	Xylotrechus	antilope		3	170	2	lind	Noir	56	15	191134	139479
deg 46.66718 2.798198	20240603	20240701	"R3;THERA2024/165"	"Lind noir Supra canopee;TR43_T_1"	Troncais		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Cerambycinae	Xylotrechus antilope	Xylotrechus antilope (Schönherr, 1817)	Xylotrechus	antilope		3	43	1	lind	Noir	56	2	191081	139426
deg 47.26527 2.067914	20240701	20240801	"R4;THERA2024/309"	"Lind noir Supra canopee;VZ249_TE_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Cerambycinae	Xylotrechus antilope	Xylotrechus antilope (Schönherr, 1817)	Xylotrechus	antilope		1	249	1	lind	Noir	56	18	191225	139490
deg 47.28669 2.154923	20240603	20240701	"R3;THERA2024/214"	"Lind noir Canopee superieure;VZ71_T_2"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Cerambycinae	Xylotrechus antilope	Xylotrechus antilope (Schönherr, 1817)	Xylotrechus	antilope		2	71	2	lind	Noir	56	14	191130	139475
deg 47.23222 2.174727	20240701	20240801	"R4;THERA2024/292"	"Lind noir Infra canopee;VZ63_T_4"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Cerambycinae	Xylotrechus arvicola	Xylotrechus arvicola (Olivier, 1795)	Xylotrechus	arvicola		1	63	4	lind	Noir	56	13	191208	139473
deg 46.66978 2.731031	20240701	20240801	"R4;THERA2024/252"	"Lind noir Infra canopee;TR118_T_4"	Troncais		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Cerambycinae	Xylotrechus arvicola	Xylotrechus arvicola (Olivier, 1795)	Xylotrechus	arvicola		1	118	4	lind	Noir	56	3	191168	139433
deg 47.26861 2.081451	20240701	20240801	"R4;THERA2024/308"	"Lind noir Infra canopee;VZ236_TE_4"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Cerambycinae	Xylotrechus arvicola	Xylotrechus arvicola (Olivier, 1795)	Xylotrechus	arvicola		1	236	4	lind	Noir	56	17	191224	139489
deg 47.23222 2.174727	20240701	20240801	"R4;THERA2024/291"	"Lind noir Canopee inferieure;VZ63_T_3"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Cerambycinae	Xylotrechus arvicola	Xylotrechus arvicola (Olivier, 1795)	Xylotrechus	arvicola		1	63	3	lind	Noir	56	13	191207	139472
deg 46.60366 2.689982	20240603	20240701	"R3;THERA2024/189"	"Lind noir Supra canopee;TR350_T_1"	Troncais		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Aegomorphus francottei	Aegomorphus francottei Sama, 1994	Aegomorphus	francottei	coll	1	350	1	lind	Noir	56	8	191105	139450
deg 47.26093 2.032786	20240701	20240801	"R4;THERA2024/318"	"Lind noir Canopee superieure;VZ290_T_2"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Aegomorphus francottei	Aegomorphus francottei Sama, 1994	Aegomorphus	francottei	coll	1	290	2	lind	Noir	56	20	191234	139499
deg 47.24953 2.183789	20240502	20240603	"R2;THERA2024/125"	"Lind noir Supra canopee;VZ22_T_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Calamobius filum	Calamobius filum (Rossi, 1790)	Calamobius	filum	coll	1	22	1	lind	Noir	56	12	191041	139466
deg 46.66978 2.731031	20240402	20240502	"R1;THERA2024/10"	"Lind noir Canopee superieure;TR118_T_2"	Troncais		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Deroplia genei	Deroplia genei (Aragona, 1830)	Deroplia	genei	2 coll	2	118	2	lind	Noir	56	3	190926	139431
deg 46.60366 2.689982	20240502	20240603	"R2;THERA2024/109"	"Lind noir Supra canopee;TR350_T_1"	Troncais		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Deroplia genei	Deroplia genei (Aragona, 1830)	Deroplia	genei		2	350	1	lind	Noir	56	8	191025	139450
deg 46.61626 2.734444	20240403	20240502	"R1;THERA2024/17"	"Lind noir Supra canopee;TR315_TE_1"	Troncais		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Deroplia genei	Deroplia genei (Aragona, 1830)	Deroplia	genei	reseau	3	315	1	lind	Noir	56	5	190933	139438
deg 46.61626 2.734444	20240502	20240603	"R2;THERA2024/97"	"Lind noir Supra canopee;TR315_TE_1"	Troncais		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Deroplia genei	Deroplia genei (Aragona, 1830)	Deroplia	genei	5 res	6	315	1	lind	Noir	56	5	191013	139438
deg 46.61626 2.734444	20240403	20240502	"R1;THERA2024/20"	"Lind noir Infra canopee;TR315_TE_4"	Troncais		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Deroplia genei	Deroplia genei (Aragona, 1830)	Deroplia	genei	reseau	4	315	4	lind	Noir	56	5	190936	139441
deg 46.58879 2.705986	20240502	20240603	"R2;THERA2024/114"	"Lind noir Canopee superieure;TR368_TE_2"	Troncais		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Deroplia genei	Deroplia genei (Aragona, 1830)	Deroplia	genei		1	368	2	lind	Noir	56	9	191030	139455
deg 46.66978 2.731031	20240402	20240502	"R1;THERA2024/09"	"Lind noir Supra canopee;TR118_T_1"	Troncais		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Deroplia genei	Deroplia genei (Aragona, 1830)	Deroplia	genei		1	118	1	lind	Noir	56	3	190925	139430
deg 46.62809 2.701644	20240502	20240603	"R2;THERA2024/105"	"Lind noir Supra canopee;TR337_T_1"	Troncais		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Deroplia genei	Deroplia genei (Aragona, 1830)	Deroplia	genei		1	337	1	lind	Noir	56	7	191021	139446
deg 46.6001 2.673761	20240801	20241215	"R5++;THERA2024/359"	"Lind noir Canopee inferieure;TR413_T_3"	Troncais		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Exocentrus adspersus	Exocentrus adspersus Mulsant, 1846	Exocentrus	adspersus		1	413	3	lind	Noir	56	10	191275	139460
deg 46.68164 2.832132	20240701	20240801	"R4;THERA2024/242"	"Lind noir Canopee superieure;TR19_TE_2"	Troncais		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Exocentrus adspersus	Exocentrus adspersus Mulsant, 1846	Exocentrus	adspersus		1	19	2	lind	Noir	56	1	191158	139423
deg 47.26687 2.196874	20240603	20240701	"R3;THERA2024/201"	"Lind noir Supra canopee;VZ81 Vouzeron_T_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Exocentrus adspersus	Exocentrus adspersus Mulsant, 1846	Exocentrus	adspersus		1	81	1	lind	Noir	56	11	191117	139462
deg 47.26568 2.118357	20240701	20240801	"R4;THERA2024/302"	"Lind noir Canopee superieure;VZ179_TE_2"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Exocentrus adspersus	Exocentrus adspersus Mulsant, 1846	Exocentrus	adspersus		1	179	2	lind	Noir	56	16	191218	139483
deg 46.66978 2.731031	20240603	20240701	"R3;THERA2024/170"	"Lind noir Canopee superieure;TR118_T_2"	Troncais		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Exocentrus adspersus	Exocentrus adspersus Mulsant, 1846	Exocentrus	adspersus		1	118	2	lind	Noir	56	3	191086	139431
deg 47.26093 2.032786	20240603	20240701	"R3;THERA2024/237"	"Lind noir Supra canopee;VZ290_T_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Exocentrus adspersus	Exocentrus adspersus Mulsant, 1846	Exocentrus	adspersus		1	290	1	lind	Noir	56	20	191153	139498
deg 46.66978 2.731031	20240701	20240801	"R4;THERA2024/250"	"Lind noir Canopee superieure;TR118_T_2"	Troncais		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Exocentrus adspersus	Exocentrus adspersus Mulsant, 1846	Exocentrus	adspersus		1	118	2	lind	Noir	56	3	191166	139431
deg 47.28669 2.154923	20240603	20240701	"R3;THERA2024/215"	"Lind noir Canopee inferieure;VZ71_T_3"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Exocentrus adspersus	Exocentrus adspersus Mulsant, 1846	Exocentrus	adspersus		1	71	3	lind	Noir	56	14	191131	139476
deg 47.26093 2.032786	20240603	20240701	"R3;THERA2024/240"	"Lind noir Infra canopee;VZ290_T_4"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Exocentrus adspersus	Exocentrus adspersus Mulsant, 1846	Exocentrus	adspersus		1	290	4	lind	Noir	56	20	191156	139501
deg 47.26687 2.196874	20240603	20240701	"R3;THERA2024/202"	"Lind noir Canopee superieure;VZ81 Vouzeron_T_2"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Exocentrus adspersus	Exocentrus adspersus Mulsant, 1846	Exocentrus	adspersus		1	81	2	lind	Noir	56	11	191118	139463
deg 46.63988 2.768873	20240603	20240701	"R3;THERA2024/173"	"Lind noir Supra canopee;TR207_TE_1"	Troncais		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Exocentrus adspersus	Exocentrus adspersus Mulsant, 1846	Exocentrus	adspersus		1	207	1	lind	Noir	56	4	191089	139434
deg 47.26624 2.056827	20240502	20240603	"R2;THERA2024/153"	"Lind noir Supra canopee;VZ270_TE_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Leiopus femoratus	Leiopus femoratus Fairmaire, 1859	Leiopus	femoratus		1	270	1	lind	Noir	56	19	191069	139494
deg 47.25163 2.121351	20240701	20240801	"R4;THERA2024/297"	"Lind noir Supra canopee;VZ170_T_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Leiopus femoratus	Leiopus femoratus Fairmaire, 1859	Leiopus	femoratus		1	170	1	lind	Noir	56	15	191213	139478
deg 47.24953 2.183789	20240701	20240801	"R4;THERA2024/285"	"Lind noir Supra canopee;VZ22_T_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Leiopus femoratus	Leiopus femoratus Fairmaire, 1859	Leiopus	femoratus		1	22	1	lind	Noir	56	12	191201	139466
deg 47.26568 2.118357	20240701	20240801	"R4;THERA2024/302"	"Lind noir Canopee superieure;VZ179_TE_2"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Leiopus femoratus	Leiopus femoratus Fairmaire, 1859	Leiopus	femoratus		1	179	2	lind	Noir	56	16	191218	139483
deg 47.26687 2.196874	20240701	20240801	"R4;THERA2024/281"	"Lind noir Supra canopee;VZ81 Vouzeron_T_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Leiopus femoratus	Leiopus femoratus Fairmaire, 1859	Leiopus	femoratus		1	81	1	lind	Noir	56	11	191197	139462
deg 47.26861 2.081451	20240603	20240701	"R3;THERA2024/225"	"Lind noir Supra canopee;VZ236_TE_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Leiopus femoratus	Leiopus femoratus Fairmaire, 1859	Leiopus	femoratus		1	236	1	lind	Noir	56	17	191141	139486
deg 47.23222 2.174727	20240701	20240801	"R4;THERA2024/290"	"Lind noir Canopee superieure;VZ63_T_2"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Leiopus femoratus	Leiopus femoratus Fairmaire, 1859	Leiopus	femoratus		1	63	2	lind	Noir	56	13	191206	139471
deg 46.6001 2.673761	20240502	20240603	"R2;THERA2024/119"	"Lind noir Canopee inferieure;TR413_T_3"	Troncais		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Leiopus linnei	Leiopus linnei Wallin, Nylander & Kvamme, 2009	Leiopus	linnei		1	413	3	lind	Noir	56	10	191035	139460
deg 46.6001 2.673761	20240603	20240701	"R3;THERA2024/199"	"Lind noir Canopee inferieure;TR413_T_3"	Troncais		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Leiopus linnei	Leiopus linnei Wallin, Nylander & Kvamme, 2009	Leiopus	linnei		1	413	3	lind	Noir	56	10	191115	139460
deg 47.25163 2.121351	20240603	20240701	"R3;THERA2024/220"	"Lind noir Infra canopee;VZ170_T_4"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Leiopus linnei	Leiopus linnei Wallin, Nylander & Kvamme, 2009	Leiopus	linnei		1	170	4	lind	Noir	56	15	191136	139481
deg 47.26568 2.118357	20240603	20240701	"R3;THERA2024/222"	"Lind noir Canopee superieure;VZ179_TE_2"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Leiopus linnei	Leiopus linnei Wallin, Nylander & Kvamme, 2009	Leiopus	linnei		1	179	2	lind	Noir	56	16	191138	139483
deg 46.66718 2.798198	20240603	20240701	"R3;THERA2024/166"	"Lind noir Canopee superieure;TR43_T_2"	Troncais		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Leiopus linnei	Leiopus linnei Wallin, Nylander & Kvamme, 2009	Leiopus	linnei		1	43	2	lind	Noir	56	2	191082	139427
deg 47.24953 2.183789	20240603	20240701	"R3;THERA2024/208"	"Lind noir Infra canopee;VZ22_T_4"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Leiopus linnei	Leiopus linnei Wallin, Nylander & Kvamme, 2009	Leiopus	linnei		1	22	4	lind	Noir	56	12	191124	139469
deg 46.63988 2.768873	20240603	20240701	"R3;THERA2024/174"	"Lind noir Canopee superieure;TR207_TE_2"	Troncais		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Leiopus linnei	Leiopus linnei Wallin, Nylander & Kvamme, 2009	Leiopus	linnei		1	207	2	lind	Noir	56	4	191090	139435
deg 46.63988 2.768873	20240701	20240801	"R4;THERA2024/254"	"Lind noir Canopee superieure;TR207_TE_2"	Troncais		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Leiopus linnei	Leiopus linnei Wallin, Nylander & Kvamme, 2009	Leiopus	linnei		1	207	2	lind	Noir	56	4	191170	139435
deg 47.26093 2.032786	20240404	20240502	"R1;THERA2024/78"	"Lind noir Canopee superieure;VZ290_T_2"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Mesosa curculionoides	Mesosa curculionoides (Linnaeus, 1761)	Mesosa	curculionoides		1	290	2	lind	Noir	56	20	190994	139499
deg 47.28669 2.154923	20240404	20240502	"R1;THERA2024/56"	"Lind noir Infra canopee;VZ71_T_4"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Mesosa curculionoides	Mesosa curculionoides (Linnaeus, 1761)	Mesosa	curculionoides		1	71	4	lind	Noir	56	14	190972	139477
deg 46.61626 2.734444	20240502	20240603	"R2;THERA2024/99"	"Lind noir Canopee inferieure;TR315_TE_3"	Troncais		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Mesosa curculionoides	Mesosa curculionoides (Linnaeus, 1761)	Mesosa	curculionoides		1	315	3	lind	Noir	56	5	191015	139440
deg 46.61481 2.719873	20240502	20240603	"R2;THERA2024/103"	"Lind noir Canopee inferieure;TR327_T_3"	Troncais		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Mesosa curculionoides	Mesosa curculionoides (Linnaeus, 1761)	Mesosa	curculionoides		1	327	3	lind	Noir	56	6	191019	139444
deg 47.26687 2.196874	20240502	20240603	"R2;THERA2024/124"	"Lind noir Infra canopee;VZ81 Vouzeron_T_4"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Mesosa curculionoides	Mesosa curculionoides (Linnaeus, 1761)	Mesosa	curculionoides		1	81	4	lind	Noir	56	11	191040	139465
deg 47.28669 2.154923	20240502	20240603	"R2;THERA2024/135"	"Lind noir Canopee inferieure;VZ71_T_3"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Mesosa nebulosa	Mesosa nebulosa (Fabricius, 1781)	Mesosa	nebulosa		2	71	3	lind	Noir	56	14	191051	139476
deg 47.26861 2.081451	20240502	20240603	"R2;THERA2024/145"	"Lind noir Supra canopee;VZ236_TE_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Mesosa nebulosa	Mesosa nebulosa (Fabricius, 1781)	Mesosa	nebulosa		4	236	1	lind	Noir	56	17	191061	139486
deg 47.26093 2.032786	20240404	20240502	"R1;THERA2024/79"	"Lind noir Canopee inferieure;VZ290_T_3"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Mesosa nebulosa	Mesosa nebulosa (Fabricius, 1781)	Mesosa	nebulosa		1	290	3	lind	Noir	56	20	190995	139500
deg 47.26093 2.032786	20240502	20240603	"R2;THERA2024/157"	"Lind noir Supra canopee;VZ290_T_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Mesosa nebulosa	Mesosa nebulosa (Fabricius, 1781)	Mesosa	nebulosa		2	290	1	lind	Noir	56	20	191073	139498
deg 47.26624 2.056827	20240502	20240603	"R2;THERA2024/153"	"Lind noir Supra canopee;VZ270_TE_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Mesosa nebulosa	Mesosa nebulosa (Fabricius, 1781)	Mesosa	nebulosa		3	270	1	lind	Noir	56	19	191069	139494
deg 47.23222 2.174727	20240405	20240502	"R1;THERA2024/49"	"Lind noir Supra canopee;VZ63_T_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Mesosa nebulosa	Mesosa nebulosa (Fabricius, 1781)	Mesosa	nebulosa		2	63	1	lind	Noir	56	13	190965	139470
deg 47.26568 2.118357	20240404	20240502	"R1;THERA2024/62"	"Lind noir Canopee superieure;VZ179_TE_2"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Mesosa nebulosa	Mesosa nebulosa (Fabricius, 1781)	Mesosa	nebulosa		2	179	2	lind	Noir	56	16	190978	139483
deg 47.26568 2.118357	20240404	20240502	"R1;THERA2024/64"	"Lind noir Infra canopee;VZ179_TE_4"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Mesosa nebulosa	Mesosa nebulosa (Fabricius, 1781)	Mesosa	nebulosa		1	179	4	lind	Noir	56	16	190980	139485
deg 47.25163 2.121351	20240405	20240502	"R1;THERA2024/58"	"Lind noir Canopee superieure;VZ170_T_2"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Mesosa nebulosa	Mesosa nebulosa (Fabricius, 1781)	Mesosa	nebulosa		2	170	2	lind	Noir	56	15	190974	139479
deg 47.26568 2.118357	20240502	20240603	"R2;THERA2024/142"	"Lind noir Canopee superieure;VZ179_TE_2"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Mesosa nebulosa	Mesosa nebulosa (Fabricius, 1781)	Mesosa	nebulosa		7	179	2	lind	Noir	56	16	191058	139483
deg 47.26527 2.067914	20240404	20240502	"R1;THERA2024/70"	"Lind noir Canopee superieure;VZ249_TE_2"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Mesosa nebulosa	Mesosa nebulosa (Fabricius, 1781)	Mesosa	nebulosa		1	249	2	lind	Noir	56	18	190986	139491
deg 47.25163 2.121351	20240502	20240603	"R2;THERA2024/140"	"Lind noir Infra canopee;VZ170_T_4"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Mesosa nebulosa	Mesosa nebulosa (Fabricius, 1781)	Mesosa	nebulosa		1	170	4	lind	Noir	56	15	191056	139481
deg 47.26093 2.032786	20240502	20240603	"R2;THERA2024/158"	"Lind noir Canopee superieure;VZ290_T_2"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Cerambycidae	Lamiinae	Mesosa nebulosa	Mesosa nebulosa (Fabricius, 1781)	Mesosa	nebulosa		3	290	2	lind	Noir	56	20	191074	139499
